#DataThief /home/by256/Documents/Projects/i2sas/data/biomedcentral/13104_2021_5494_Fig1_HTML-plot-large.png Monday 6-Sep-2021 11:47:58 am
0.0528715, 0.08820492
0.05321047, 0.08579914
0.05352929, 0.08374709
0.05384736, 0.08230795
0.05414681, 0.0800645
0.05444549, 0.0784194
0.05470504, 0.07654599
0.05496459, 0.07471735
0.0552439, 0.0729317
0.05554297, 0.07118807
0.05586257, 0.06900949
0.05618024, 0.0680571
0.05653744, 0.06711661
0.05683651, 0.065512
0.05717548, 0.06372517
0.05749431, 0.06220106
0.0579104, 0.06155096
0.05830673, 0.06090821
0.05868253, 0.06068847
0.0590568, 0.06130657
0.05939079, 0.06235929
0.0597054, 0.06321305
0.06007967, 0.06385686
0.06045547, 0.06362648
0.0608309, 0.06361519
0.06118886, 0.06230633
0.06156658, 0.06102382
0.06190555, 0.0593594
0.062205, 0.05774146
0.06256335, 0.05635942
0.06288179, 0.05520087
0.06318124, 0.05369627
0.0634807, 0.05223269
0.06381852, 0.05133462
0.06413734, 0.05010686
0.06441627, 0.04907776
0.06475409, 0.04823394
0.06509076, 0.04789592
0.06544719, 0.04755983
0.06582414, 0.04690216
0.06624023, 0.04641195
0.0666168, 0.04592772
0.06699299, 0.04560502
0.06731029, 0.04513047
0.06766672, 0.04481379
0.0680007, 0.04558331
0.06829402, 0.04684745
0.0686493, 0.04700083
0.0689875, 0.04603423
0.06926681, 0.04493408
0.06954612, 0.04386022
0.06982581, 0.04266513
0.0701245, 0.04178848
0.07052045, 0.04149447
0.07093654, 0.04106078
0.07133325, 0.0404926
0.07171059, 0.03979564
0.07208831, 0.03897649
0.07244666, 0.03804359
0.07276433, 0.03751856
0.07316105, 0.03699939
0.07357829, 0.03623712
0.07397615, 0.03536912
0.07439262, 0.03487937
0.07477034, 0.03416142
0.07512792, 0.03357375
0.07552464, 0.03310917
0.07592058, 0.03287623
0.07629715, 0.03253322
0.07667411, 0.03208334
0.07708943, 0.03196699
0.07748385, 0.03218147
0.07779654, 0.0331875
0.07806971, 0.03422562
0.07834404, 0.03493416
0.07862105, 0.03480975
0.07890113, 0.03374509
0.07916106, 0.03282592
0.07942099, 0.03193179
0.07970069, 0.03106173
0.08003889, 0.03042293
0.08037633, 0.03000279
0.08071415, 0.02948693
0.08107058, 0.02928002
0.08135027, 0.02848221
0.08164934, 0.02780126
0.08196586, 0.02770174
0.08230292, 0.02741323
0.08266165, 0.02666529
0.08301846, 0.02638733
0.08341479, 0.02611178
0.0838305, 0.02592783
0.08422606, 0.02583405
0.08462201, 0.02565229
0.08501795, 0.02547181
0.08547241, 0.02546634
0.08590864, 0.02511347
0.08628483, 0.02493702
0.08669977, 0.02493213
0.08711548, 0.02475649
0.08738865, 0.02553088
0.08766029, 0.02669396
0.08783352, 0.02781557
